Organization,Work Area,Project,Survey,Site ID,Date,Sampling Bout,Dive Supervisor,Surveyor,Hakai ID,Sample Type,Depth,Transect Dist (m),Collected Start,Collected End,Density,Density (m2),Canopy height (cm),flowering_shoots,Comments,Quality Log
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE3,2016-08-23,3,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_EDGE3_30,seagrass_density,1.9,30,2016-08-23 04:06:50,2016-08-23 04:11:56,7,112,50,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2016-08-23,5,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR5_0,seagrass_density,1.4,0,2016-08-23 04:31:31,2016-08-23 04:41:40,7,112,75,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2016-08-23,5,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR5_5,seagrass_density,1.4,5,2016-08-23 04:31:31,2016-08-23 04:41:40,10,160,75,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2016-08-23,5,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR5_10,seagrass_density,1.5,10,2016-08-23 04:31:31,2016-08-23 04:41:40,8,128,85,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2016-08-23,5,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR5_15,seagrass_density,1.4,15,2016-08-23 04:31:31,2016-08-23 04:41:40,6,96,75,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2016-08-23,5,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR5_20,seagrass_density,1.5,20,2016-08-23 04:31:31,2016-08-23 04:41:40,6,96,85,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2016-08-23,5,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR5_25,seagrass_density,1.1,25,2016-08-23 04:31:31,2016-08-23 04:41:40,7,112,80,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2016-08-23,5,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR5_30,seagrass_density,1.6,30,2016-08-23 04:31:31,2016-08-23 04:41:40,8,128,75,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_0,seagrass_density,2.8,0,2016-08-23 06:17:12,2016-08-23 06:23:24,7,112,75,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_5,seagrass_density,2.9,5,2016-08-23 06:17:12,2016-08-23 06:23:24,8,128,85,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_10,seagrass_density,3,10,2016-08-23 06:17:12,2016-08-23 06:23:24,12,192,75,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_15,seagrass_density,3,15,2016-08-23 06:17:12,2016-08-23 06:23:24,8,128,95,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_20,seagrass_density,3,20,2016-08-23 06:17:12,2016-08-23 06:23:24,9,144,100,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_25,seagrass_density,2.8,25,2016-08-23 06:17:12,2016-08-23 06:23:24,5,80,100,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Derek,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_30,seagrass_density,2.8,30,2016-08-23 06:17:12,2016-08-23 06:23:24,5,80,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE1_0,seagrass_density,2.1,0,2016-08-24 03:35:08,2016-08-24 03:44:16,10,160,130,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE1_5,seagrass_density,2.2,5,2016-08-24 03:35:08,2016-08-24 03:44:16,12,192,125,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE1_10,seagrass_density,2.1,10,2016-08-24 03:35:08,2016-08-24 03:44:16,16,256,135,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE1_15,seagrass_density,2.2,15,2016-08-24 03:35:08,2016-08-24 03:44:16,5,80,135,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE1_20,seagrass_density,2.2,20,2016-08-24 03:35:08,2016-08-24 03:44:16,7,112,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE1_25,seagrass_density,2.2,25,2016-08-24 03:35:08,2016-08-24 03:44:16,8,128,125,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE1_30,seagrass_density,2.1,30,2016-08-24 03:35:08,2016-08-24 03:44:16,12,192,150,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE2_0,seagrass_density,6.3,0,2016-08-24 04:01:12,2016-08-24 04:10:20,3,48,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE2_5,seagrass_density,6.1,5,2016-08-24 04:01:12,2016-08-24 04:10:20,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE2_10,seagrass_density,6.1,10,2016-08-24 04:01:12,2016-08-24 04:10:20,8,128,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE2_15,seagrass_density,6,15,2016-08-24 04:01:12,2016-08-24 04:10:20,11,176,100,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE2_20,seagrass_density,6,20,2016-08-24 04:01:12,2016-08-24 04:10:20,8,128,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE2_25,seagrass_density,6,25,2016-08-24 04:01:12,2016-08-24 04:10:20,3,48,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE2_30,seagrass_density,5.9,30,2016-08-24 04:01:12,2016-08-24 04:10:20,4,64,80,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE3_0,seagrass_density,2.7,0,2016-08-24 04:23:53,2016-08-24 04:32:00,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE3_5,seagrass_density,3.1,5,2016-08-24 04:23:53,2016-08-24 04:32:00,3,48,50,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE3_10,seagrass_density,3,10,2016-08-24 04:23:53,2016-08-24 04:32:00,7,112,100,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE3_15,seagrass_density,3.2,15,2016-08-24 04:23:53,2016-08-24 04:32:00,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE3_20,seagrass_density,3.2,20,2016-08-24 04:23:53,2016-08-24 04:32:00,15,240,125,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE3_25,seagrass_density,3.3,25,2016-08-24 04:23:53,2016-08-24 04:32:00,9,144,125,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_EDGE3_30,seagrass_density,3.6,30,2016-08-24 04:23:53,2016-08-24 04:32:00,4,64,50,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_0,seagrass_density,4.8,0,2016-08-24 04:47:18,2016-08-24 04:58:35,5,80,50,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_5,seagrass_density,4.8,5,2016-08-24 04:47:18,2016-08-24 04:58:35,3,48,50,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_10,seagrass_density,4.6,10,2016-08-24 04:47:18,2016-08-24 04:58:35,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_15,seagrass_density,4.5,15,2016-08-24 04:47:18,2016-08-24 04:58:35,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_20,seagrass_density,4.3,20,2016-08-24 04:47:18,2016-08-24 04:58:35,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_25,seagrass_density,4.5,25,2016-08-24 04:47:18,2016-08-24 04:58:35,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_30,seagrass_density,4.5,30,2016-08-24 04:47:18,2016-08-24 04:58:35,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR5_0,seagrass_density,3,0,2016-08-24 05:58:23,2016-08-24 06:10:32,7,112,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR5_30,seagrass_density,3.2,30,2016-08-24 05:58:23,2016-08-24 06:10:32,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR5_25,seagrass_density,3.3,25,2016-08-24 05:58:23,2016-08-24 06:10:32,2,32,50,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR5_20,seagrass_density,3.2,20,2016-08-24 05:58:23,2016-08-24 06:10:32,11,176,100,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR5_15,seagrass_density,3.4,15,2016-08-24 05:58:23,2016-08-24 06:10:32,10,160,100,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR5_5,seagrass_density,3,5,2016-08-24 05:58:23,2016-08-24 06:10:32,19,304,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR5_10,seagrass_density,3.2,10,2016-08-24 05:58:23,2016-08-24 06:10:32,9,144,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR6_0,seagrass_density,3,0,2016-08-24 06:36:02,2016-08-24 06:44:12,1,16,125,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR6_5,seagrass_density,3,5,2016-08-24 06:36:02,2016-08-24 06:44:12,8,128,125,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR6_10,seagrass_density,2.9,10,2016-08-24 06:36:02,2016-08-24 06:44:12,1,16,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR6_15,seagrass_density,2.6,15,2016-08-24 06:36:02,2016-08-24 06:44:12,6,96,75,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR6_20,seagrass_density,2.8,20,2016-08-24 06:36:02,2016-08-24 06:44:12,8,128,85,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR6_25,seagrass_density,3,25,2016-08-24 06:36:02,2016-08-24 06:44:12,12,192,125,,,
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,Zach,Derek,2016-08-24_GOOSE_SOUTHEAST_INTERIOR6_30,seagrass_density,3.1,30,2016-08-24 06:36:02,2016-08-24 06:44:12,6,96,100,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE1_0,seagrass_density,3.4,0,2016-08-25 02:27:46,2016-08-25 02:31:54,12,192,75,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE1_5,seagrass_density,3.6,5,2016-08-25 02:27:46,2016-08-25 02:31:54,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE1_10,seagrass_density,3.7,10,2016-08-25 02:27:46,2016-08-25 02:31:54,4,64,75,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE1_15,seagrass_density,3.9,15,2016-08-25 02:27:46,2016-08-25 02:31:54,8,128,75,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE1_20,seagrass_density,3.8,20,2016-08-25 02:27:46,2016-08-25 02:31:54,12,192,75,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE1_25,seagrass_density,3.8,25,2016-08-25 02:27:46,2016-08-25 02:31:54,5,80,85,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE1_30,seagrass_density,3.9,30,2016-08-25 02:27:46,2016-08-25 02:31:54,1,16,75,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE2_0,seagrass_density,5.5,0,2016-08-25 02:48:34,2016-08-25 02:54:41,0,0,0,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE2_5,seagrass_density,5.5,5,2016-08-25 02:48:34,2016-08-25 02:54:41,11,176,100,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE2_10,seagrass_density,5.6,10,2016-08-25 02:48:34,2016-08-25 02:54:41,8,128,100,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE2_15,seagrass_density,5.5,15,2016-08-25 02:48:34,2016-08-25 02:54:41,6,96,100,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE2_20,seagrass_density,5.2,20,2016-08-25 02:48:34,2016-08-25 02:54:41,4,64,75,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE2_25,seagrass_density,5.1,25,2016-08-25 02:48:34,2016-08-25 02:54:41,8,128,110,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE2_30,seagrass_density,5.3,30,2016-08-25 02:48:34,2016-08-25 02:54:41,4,64,120,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE3_0,seagrass_density,5.4,0,2016-08-25 03:16:48,2016-08-25 03:21:54,7,112,100,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE3_5,seagrass_density,5.5,5,2016-08-25 03:16:48,2016-08-25 03:21:54,5,80,120,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE3_10,seagrass_density,6.1,10,2016-08-25 03:16:48,2016-08-25 03:21:54,4,64,125,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE3_20,seagrass_density,6.3,20,2016-08-25 03:16:48,2016-08-25 03:21:54,5,80,125,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE3_25,seagrass_density,6.3,25,2016-08-25 03:16:48,2016-08-25 03:21:54,4,64,125,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE3_30,seagrass_density,6.3,30,2016-08-25 03:16:48,2016-08-25 03:21:54,4,64,125,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE3_15,seagrass_density,6.2,15,2016-08-25 03:16:48,2016-08-25 03:21:54,3,48,125,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR4_0,seagrass_density,5.8,0,2016-08-25 06:19:38,2016-08-25 06:32:46,6,96,100,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR4_5,seagrass_density,5.8,5,2016-08-25 06:19:38,2016-08-25 06:32:46,3,48,100,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR4_10,seagrass_density,5.6,10,2016-08-25 06:19:38,2016-08-25 06:32:46,1,16,125,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR4_15,seagrass_density,5.6,15,2016-08-25 06:19:38,2016-08-25 06:32:46,5,80,100,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR4_20,seagrass_density,5.6,20,2016-08-25 06:19:38,2016-08-25 06:32:46,6,96,110,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR4_25,seagrass_density,5.8,25,2016-08-25 06:19:38,2016-08-25 06:32:46,3,48,125,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR4_30,seagrass_density,5.8,30,2016-08-25 06:19:38,2016-08-25 06:32:46,5,80,125,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR6_0,seagrass_density,6.5,0,2016-08-25 06:40:42,2016-08-25 06:47:55,8,128,125,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR6_5,seagrass_density,6.7,5,2016-08-25 06:40:42,2016-08-25 06:47:55,6,96,145,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR6_15,seagrass_density,6.8,15,2016-08-25 06:40:42,2016-08-25 06:47:55,6,96,160,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR6_25,seagrass_density,6.4,25,2016-08-25 06:40:42,2016-08-25 06:47:55,5,80,110,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR6_10,seagrass_density,6.8,10,2016-08-25 06:40:42,2016-08-25 06:47:55,1,16,150,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR6_30,seagrass_density,6.6,30,2016-08-25 06:40:42,2016-08-25 06:47:55,7,112,120,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,Zach,Derek,2016-08-25_CHOKED_PASS_INTERIOR6_20,seagrass_density,6.5,20,2016-08-25 06:40:42,2016-08-25 06:47:55,3,48,120,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-08-25,7,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE7_0,seagrass_density,3.7,0,2016-08-25 03:45:38,2016-08-25 03:55:50,1,16,125,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-08-25,7,Zach,Derek,2016-08-25_CHOKED_PASS_EDGE7_5,seagrass_density,3.6,5,2016-08-25 03:45:38,2016-08-25 03:55:50,5,80,125,,,
